support_order,source_point_index,x_true_mm,y_true_mm,z_true_mm,distance_to_wall_true_mm,current_true_near_wall_1p5,legacy_near_wall_tag,legacy_distance_to_wall_true_mm,pnpp_fps_center,pnpp_knn_membership_count
246,61297,-13.153225898742676,19.498056411743164,367.93603515625,1.0473780632019043,1,0,196.29701232910156,0,1
247,816310,3.404118299484253,-12.957080841064453,125.3267822265625,5.322296142578125,0,0,5.322296142578125,0,2
248,489731,-6.034111499786377,10.476855278015137,15.699712753295898,3.7694284915924072,0,0,3.7694284915924072,0,1
249,417535,-27.27930450439453,-28.25548553466797,-42.27873992919922,0.9154974818229675,1,0,0.9154974222183228,0,0
250,605994,-28.59455108642578,-27.194442749023438,-32.61520767211914,0.965937077999115,1,0,0.965937077999115,0,1
251,326170,9.393767356872559,18.94752311706543,339.0259094238281,1.7285499572753906,0,0,167.32008361816406,0,1
252,699636,-40.03451919555664,-35.65780258178711,-56.094791412353516,4.881890773773193,0,0,4.881890773773193,0,1
253,280561,3.9398820400238037,19.163679122924805,242.25424194335938,1.1811063289642334,1,0,71.31990051269531,0,0
254,259283,-9.053736686706543,14.029460906982422,248.36631774902344,3.4379143714904785,0,0,76.96965026855469,0,1
255,149596,-8.69036865234375,-4.676535129547119,200.04266357421875,1.7639399766921997,0,0,26.728918075561523,0,0
256,913163,24.25928497314453,-32.63661575317383,-126.17754364013672,1.287635326385498,1,0,1.2876352071762085,0,1
257,339101,2.1739747524261475,23.97077751159668,284.5850524902344,1.840335488319397,0,0,113.94474029541016,0,1
258,904689,18.4113712310791,-54.390716552734375,-104.66143035888672,0.6144134402275085,1,1,0.6144134402275085,0,0
259,316450,-6.979725360870361,29.39377212524414,333.19219970703125,1.889804720878601,0,0,162.93431091308594,0,1
260,32430,34.035396575927734,-19.97262954711914,-128.73365783691406,0.8745168447494507,1,0,7.880222797393799,0,1
261,242810,-8.975794792175293,-9.468165397644043,166.76712036132812,1.1489568948745728,1,0,1.1489568948745728,0,1
262,465693,7.625838279724121,-37.71360397338867,-91.88452911376953,0.736996054649353,1,0,0.736996054649353,0,1
263,695778,-41.57392883300781,-39.3708610534668,-56.17569351196289,2.1946144104003906,0,0,2.1946144104003906,0,1
264,209944,-10.20751667022705,0.03320305421948433,228.51458740234375,1.4350597858428955,1,0,55.54114532470703,0,1
265,519447,7.442290306091309,-5.2396697998046875,88.74684143066406,1.1474136114120483,1,0,1.147413730621338,0,1
266,504525,0.11705009639263153,8.546908378601074,152.8705291748047,1.446009635925293,1,0,1.446009635925293,0,2
267,675758,9.37415599822998,2.304933547973633,-56.554813385009766,3.8760812282562256,0,0,3.8760812282562256,0,1
268,708519,-36.261051177978516,-35.464759826660156,-75.67549133300781,0.7933765649795532,1,0,0.7933765649795532,0,1
269,424480,-30.418262481689453,-23.42828369140625,-52.160552978515625,2.7940783500671387,0,0,2.7940783500671387,0,1
270,285690,-0.8658351302146912,21.21944808959961,239.29244995117188,0.6268776655197144,1,0,68.6663818359375,0,1
271,492303,9.179445266723633,4.404748916625977,6.118347644805908,4.797175407409668,0,0,4.797175407409668,0,1
272,859599,-0.12387529015541077,-8.718950271606445,23.942480087280273,3.465886116027832,0,0,3.465886116027832,0,1
273,253785,-13.168567657470703,7.323654651641846,255.0889892578125,0.9085549116134644,1,0,82.80767059326172,0,1
274,837664,-0.7435830235481262,-19.892805099487305,104.33135223388672,1.9342056512832642,0,0,1.9342056512832642,0,1
275,228633,-10.230802536010742,-6.485978126525879,183.34498596191406,0.8242030739784241,1,0,9.92048168182373,0,1
276,759579,-71.19607543945312,-7.132285118103027,-116.69220733642578,0.632953405380249,1,0,13.093045234680176,0,1
277,73685,7.8324456214904785,26.062549591064453,361.95062255859375,2.594560146331787,0,0,190.9534912109375,0,1
278,793290,-7.568084239959717,-3.0483691692352295,115.64257049560547,0.7569950819015503,1,0,0.7569946646690369,0,1
279,260041,-8.076558113098145,5.718526363372803,253.4356689453125,4.661361217498779,0,0,81.0595474243164,0,1
280,385534,-11.273882865905762,14.54357624053955,291.677001953125,2.6477553844451904,0,0,120.00325775146484,0,1
281,815615,-0.16963230073451996,-10.697422981262207,135.97019958496094,6.790651321411133,0,0,6.790651321411133,0,1
282,225720,11.879886627197266,5.885049819946289,221.5000762939453,0.8563563227653503,1,0,49.05162811279297,1,1
283,240073,9.436373710632324,-7.354664325714111,182.60421752929688,0.740685224533081,1,0,8.886676788330078,0,0
284,856254,-1.0540438890457153,-10.08077335357666,13.72101879119873,2.472792863845825,0,0,2.472792863845825,0,1
285,258436,-8.956048011779785,3.649235486984253,251.21739196777344,3.0712153911590576,0,0,78.54302978515625,0,0
286,721937,-41.194175720214844,-43.42023849487305,-83.38274383544922,0.6189309358596802,1,1,0.6189309358596802,0,0
287,56638,9.83035659790039,15.466265678405762,315.18597412109375,1.4815679788589478,1,0,143.2303924560547,0,1
288,839853,7.070940971374512,-13.639189720153809,103.1268539428711,2.549884557723999,0,0,2.54988431930542,0,0
289,530592,-3.843980550765991,-8.707731246948242,69.04725646972656,10.565167427062988,0,0,10.565167427062988,0,0
290,626975,0.29149651527404785,-4.974051475524902,-17.233179092407227,8.324952125549316,0,0,8.324952125549316,0,0
291,65096,-9.22803020477295,32.93143844604492,359.0945129394531,0.7219079732894897,1,0,189.08389282226562,0,1
292,8973,50.79238510131836,22.127294540405273,-129.182373046875,1.2936334609985352,1,0,53.07856369018555,0,0
293,361278,-2.1177852153778076,11.247737884521484,359.9029541015625,2.008648633956909,0,0,187.2393798828125,0,0
294,68992,-1.920336127281189,35.88158416748047,359.5657958984375,0.6705390214920044,1,0,189.83389282226562,0,0
295,236078,4.8454060554504395,-7.884120941162109,174.1398468017578,3.4138641357421875,0,0,3.416020154953003,0,1
296,817511,3.516873359680176,-15.47814655303955,122.27752685546875,2.8046181201934814,0,0,2.8046183586120605,0,1
297,962048,9.088627815246582,-96.75895690917969,-119.97419738769531,0.8125693798065186,1,0,31.27585220336914,0,2
298,157172,-11.778372764587402,3.4072487354278564,211.0819091796875,1.5325918197631836,0,0,38.655662536621094,0,1
299,949366,-102.83527374267578,17.002107620239258,-141.69651794433594,0.6585511565208435,1,0,59.82157516479492,0,1
300,389724,-4.917778968811035,4.572005271911621,291.6061706542969,2.9435722827911377,0,0,118.6894302368164,0,1
301,325700,8.734288215637207,24.345705032348633,355.7568054199219,2.0222907066345215,0,0,184.5835418701172,0,1
302,112967,11.754069328308105,6.574777126312256,248.76702880859375,0.6272793412208557,1,0,76.2031478881836,0,1
303,879486,24.232961654663086,-31.564241409301758,-86.26116943359375,0.646047055721283,1,0,0.646047055721283,0,1
304,150365,-8.520182609558105,-5.32511568069458,205.1439971923828,1.2793502807617188,1,0,31.681594848632812,0,1
305,822437,-7.584592819213867,-5.335988521575928,146.78082275390625,3.6204519271850586,0,0,3.6204519271850586,0,2
306,913536,26.313955307006836,-32.73489761352539,-124.88655090332031,2.3459603786468506,0,0,2.3459603786468506,0,1
307,4664,54.36410140991211,23.857959747314453,-124.60557556152344,0.5125787258148193,1,0,56.01343536376953,0,1
308,217893,-4.274860382080078,-5.279415607452393,220.08380126953125,1.877282977104187,0,0,46.49652862548828,0,1
309,248283,-12.327775955200195,2.1333227157592773,234.5186309814453,0.7386888265609741,1,0,61.757408142089844,0,0
310,647830,-24.43744659423828,-8.510382652282715,-21.15801429748535,1.7960385084152222,0,0,1.7960385084152222,0,0
311,805038,1.8320719003677368,0.23379801213741302,121.84666442871094,5.54629373550415,0,0,5.546294212341309,0,0
312,670212,26.335861206054688,-10.165159225463867,-67.87355041503906,1.4606494903564453,1,0,1.4606494903564453,0,1
313,927976,13.976119041442871,-57.287899017333984,-115.91398620605469,0.6014276146888733,1,1,0.6014276742935181,1,1
314,457357,15.191191673278809,-40.58742904663086,-80.34364318847656,1.3176257610321045,1,0,1.317625641822815,0,1
315,119336,8.209307670593262,10.70620346069336,250.77662658691406,3.589620351791382,0,0,78.80777740478516,0,1
316,884467,17.0864315032959,-21.861434936523438,-89.88385772705078,0.9248258471488953,1,0,0.9248257875442505,0,1
317,164669,-11.20151138305664,10.931011199951172,227.63275146484375,1.676622748374939,0,0,55.980003356933594,0,1
318,898070,13.139643669128418,-55.67544174194336,-93.90583038330078,1.2417982816696167,1,0,1.2417982816696167,0,1
319,270750,11.187995910644531,2.1604576110839844,233.47042846679688,0.6075124144554138,1,0,60.49520492553711,0,0
320,820616,1.0063369274139404,-15.28773307800293,144.0700225830078,1.3321925401687622,1,0,1.332192301750183,0,2
321,658317,-6.64346981048584,-15.119277000427246,-10.846007347106934,1.5740469694137573,0,0,1.5740469694137573,0,1
322,172308,-1.1078453063964844,9.576492309570312,183.38650512695312,5.124587059020996,0,0,12.818230628967285,0,0
323,161031,-10.768625259399414,7.792665481567383,215.18563842773438,2.2568233013153076,0,0,43.283294677734375,0,1
324,818,57.61566162109375,33.06511306762695,-130.64735412597656,1.0423961877822876,1,0,65.91764068603516,0,1
325,779460,-8.146836280822754,17.009618759155273,37.85683059692383,0.8590261340141296,1,0,0.8590261340141296,0,1
326,18480,44.78343200683594,2.114147663116455,-129.83645629882812,0.6401398777961731,1,0,32.43906784057617,0,0
327,874279,27.234378814697266,-28.90569496154785,-93.02836608886719,2.419266939163208,0,0,2.419266939163208,0,0
328,893313,18.0148868560791,-61.820213317871094,-96.9621810913086,0.7733427286148071,1,0,0.7733427286148071,0,1
329,303427,-10.593121528625488,9.784483909606934,327.7524719238281,0.8526352643966675,1,0,155.21743774414062,0,0
330,10357,50.05670928955078,19.583105087280273,-129.5130157470703,1.2847000360488892,1,0,50.47636032104492,0,0
331,102389,8.514068603515625,10.809277534484863,297.2738037109375,2.423757314682007,0,0,124.92070770263672,0,0
332,54983,5.980504512786865,12.602316856384277,319.52850341796875,4.036781311035156,0,0,147.28506469726562,0,0
333,96149,8.882817268371582,7.28082275390625,284.0131530761719,1.4518600702285767,1,0,111.316650390625,0,1
334,68525,-1.1797497272491455,12.163633346557617,370.8848876953125,1.5075551271438599,0,0,198.23817443847656,0,1
335,17251,46.700496673583984,3.107532262802124,-128.5797119140625,0.6349229216575623,1,0,34.11619567871094,0,0
336,732146,-43.108314514160156,-68.61233520507812,-99.74368286132812,1.741205096244812,0,0,1.741205096244812,0,1
337,436704,-53.53950119018555,-25.912151336669922,-103.71532440185547,1.2368457317352295,1,0,1.2368457317352295,0,1
338,137036,-11.357325553894043,12.959822654724121,309.4677734375,2.2226719856262207,0,0,137.46754455566406,0,1
339,229206,-9.798318862915039,-3.0528714656829834,179.76393127441406,2.43538236618042,0,0,7.152788162231445,0,0
340,696256,-35.64165115356445,-28.472169876098633,-63.135765075683594,1.5592678785324097,0,0,1.5592677593231201,0,1
341,251339,-11.497934341430664,4.201587200164795,244.30911254882812,1.329715371131897,1,0,71.72615051269531,0,0
342,119269,-7.836952209472656,18.20343780517578,257.9230041503906,2.598360776901245,0,0,86.90482330322266,0,1
343,374527,-13.295422554016113,9.359151840209961,274.7369384765625,0.9112158417701721,1,0,102.55866241455078,0,1
344,429124,-40.13311767578125,-15.129081726074219,-47.21749496459961,2.8705859184265137,0,0,2.8705859184265137,0,1
345,567418,-15.307421684265137,-7.410421371459961,70.01737213134766,2.8881778717041016,0,0,2.8881778717041016,0,1
346,203027,0.35229334235191345,17.11517333984375,210.92503356933594,0.9983932375907898,1,0,40.009403228759766,0,2
347,747414,-55.15396499633789,-24.447978973388672,-108.76930236816406,1.745803713798523,0,0,1.745803713798523,0,1
348,837597,-6.24907112121582,-18.151683807373047,106.2854232788086,2.1749637126922607,0,0,2.1749637126922607,0,1
349,333359,8.084226608276367,19.298580169677734,275.3065185546875,1.4742813110351562,1,0,104.11353302001953,0,0
350,591530,15.616827011108398,-28.31197166442871,-59.19974899291992,0.8382974863052368,1,0,0.8382974863052368,0,1
351,267431,-13.098271369934082,11.000006675720215,267.9117431640625,1.0460535287857056,1,0,95.9784164428711,0,1
352,757529,-63.40272903442383,-14.03913402557373,-113.37129211425781,1.5847303867340088,0,0,2.8207778930664062,0,0
353,760599,-74.85646057128906,-9.270277976989746,-121.51213836669922,0.6151079535484314,1,0,16.488094329833984,0,1
354,970638,29.006023406982422,-75.70279693603516,-116.13906860351562,0.7735503315925598,1,0,2.299511194229126,0,0
355,550762,13.929128646850586,-14.28581714630127,-35.190433502197266,4.24025297164917,0,0,4.24025297164917,0,0
356,193013,9.098531723022461,-0.6834433078765869,202.078369140625,2.768334150314331,0,0,29.137632369995117,0,1
357,170184,-5.6919121742248535,5.494843482971191,172.6787872314453,5.2020487785339355,0,0,5.2020487785339355,0,1
358,648326,-17.871736526489258,-19.40675163269043,-14.938522338867188,1.5046746730804443,0,0,1.5046746730804443,0,1
359,755953,-62.91751480102539,-17.178607940673828,-113.73442077636719,1.5954269170761108,0,0,1.6085848808288574,0,0
360,777246,11.245199203491211,0.9590224027633667,52.662357330322266,2.498563528060913,0,0,2.498563528060913,0,2
361,830149,9.873419761657715,-15.711630821228027,109.35120391845703,0.5594792366027832,1,1,0.5594792366027832,0,0
362,228349,-7.130514144897461,-10.689327239990234,175.43418884277344,0.7316203117370605,1,0,1.5207656621932983,0,2
363,33069,34.611698150634766,-20.984655380249023,-124.2618637084961,0.6562792658805847,1,0,7.047513484954834,0,1
364,298440,-6.231487274169922,17.868520736694336,338.01690673828125,7.76665735244751,0,0,166.5112762451172,0,0
365,163895,-10.292167663574219,14.966156959533691,226.5077667236328,0.8129602670669556,1,0,55.31916809082031,0,0
366,92369,9.275871276855469,7.931158065795898,271.66253662109375,2.036803960800171,0,0,99.1406021118164,0,1
367,446331,-44.06064987182617,-38.40921401977539,-96.92249298095703,0.9035913348197937,1,0,0.9035913348197937,0,0
368,788491,-11.893518447875977,-3.800954580307007,98.45104217529297,1.0809065103530884,1,0,1.0809063911437988,0,2
369,672739,25.12529182434082,-10.353315353393555,-57.885009765625,1.5340441465377808,0,0,1.5340440273284912,0,1
370,763171,-74.15214538574219,-5.918851375579834,-123.80839538574219,0.8046960234642029,1,0,19.199329376220703,0,1
371,748375,-56.189937591552734,-25.33853530883789,-109.56163024902344,0.9725176692008972,1,0,0.9725176692008972,0,1
372,351893,-9.954639434814453,22.980894088745117,296.5218505859375,1.4356327056884766,1,0,125.78533935546875,0,0
373,8759,52.682315826416016,22.164396286010742,-125.29859161376953,1.104623556137085,1,0,53.79359436035156,0,0
374,845165,5.28529167175293,-11.073965072631836,98.45938873291016,1.5704584121704102,0,0,1.5704584121704102,0,1
375,290907,7.27426290512085,12.064820289611816,337.82623291015625,1.374763011932373,1,0,165.32359313964844,0,1
376,597264,10.117690086364746,-8.8967866897583,-73.98770141601562,2.7820329666137695,0,0,2.7820329666137695,0,1
377,165481,1.8678492307662964,13.727274894714355,178.53738403320312,0.670772910118103,1,0,7.43010139465332,0,1
378,14263,43.8364372253418,10.54564380645752,-125.73684692382812,0.6241369843482971,1,0,39.521427154541016,1,1
379,249814,-12.815162658691406,5.636378288269043,245.56820678710938,0.7872360944747925,1,0,73.15039825439453,0,0
380,878153,28.479711532592773,-28.13899040222168,-84.56010437011719,0.7954882979393005,1,0,0.7954882979393005,0,0
381,87161,-3.2107081413269043,1.0709363222122192,273.3410339355469,2.0843610763549805,0,0,100.10799407958984,0,1
382,157381,-12.135113716125488,7.875099182128906,206.6834259033203,0.8601669669151306,1,0,34.81119155883789,1,1
383,438287,-52.64984130859375,-28.364898681640625,-106.32135009765625,2.6426851749420166,0,0,2.6426854133605957,0,1
384,316598,9.937989234924316,25.871259689331055,343.9080505371094,0.6302424669265747,1,0,172.98074340820312,0,1
385,59439,9.44906997680664,10.214173316955566,316.68170166015625,0.5669624209403992,1,0,144.08558654785156,0,1
386,289842,-0.5460808873176575,18.881668090820312,219.51229858398438,0.7228935956954956,1,0,48.747642517089844,0,1
387,76943,9.440974235534668,18.715023040771484,361.00872802734375,1.1965842247009277,1,0,189.11134338378906,0,1
388,56744,7.392267227172852,27.471799850463867,329.46038818359375,0.9680286645889282,1,0,158.85220336914062,1,1
389,553434,11.387336730957031,-17.986061096191406,-29.273799896240234,1.1233105659484863,1,0,1.1233105659484863,0,1
390,194569,10.320704460144043,10.502432823181152,210.3759765625,0.9271857738494873,1,0,38.577030181884766,0,0
391,198984,10.77175235748291,3.7732152938842773,215.90553283691406,1.6206766366958618,0,0,43.276493072509766,0,1
392,374998,-7.550076961517334,19.459129333496094,268.2977600097656,2.8684680461883545,0,0,97.3555908203125,0,2
393,305242,-12.161275863647461,16.389667510986328,330.8348083496094,1.9666147232055664,0,0,159.09036254882812,0,1
394,121247,10.884966850280762,4.446556568145752,245.40968322753906,0.869620680809021,1,0,72.62890625,0,1
